,bluewins,bluetotalgold,redtotalgold
8666,1,15029,15058
8667,0,15412,16121
8668,1,16478,15771
8669,0,17488,15053
8670,0,18105,15478
8671,1,17465,15497
8672,0,14735,15400
8673,1,14529,17459
8674,0,14311,20132
8675,1,14820,17317
8676,1,20236,14838
8677,0,15078,16901
8678,1,15844,14697
8679,0,14285,18462
8680,1,15596,18196
8681,1,18089,15393
8682,1,18320,14907
8683,0,13428,18206
8684,0,16135,16288
8685,0,13599,18630
8686,1,14732,16193
8687,0,15529,16051
8688,0,15909,15652
8689,0,15953,14457
8690,0,17867,19221
8691,0,16324,17007
8692,0,13428,19898
8693,0,16165,18328
8694,0,14205,18667
8695,1,16882,18941
8696,1,14871,16553
8697,1,20236,13489
8698,1,15379,14384
8699,1,15814,14802
8700,0,17252,18539
8701,0,16451,16092
8702,1,16991,16188
8703,0,14695,18121
8704,1,16333,15018
8705,1,17875,16704
8706,1,18912,14942
8707,1,16791,16309
8708,0,15198,17288
8709,1,18156,16104
8710,1,18334,14564
8711,0,16054,16903
8712,1,18271,16615
8713,0,15645,17973
8714,1,17816,13489
8715,1,15237,14513
8716,1,15740,14586
8717,0,15949,15030
8718,1,17250,17090
8719,0,17191,17538
8720,1,17512,14390
8721,0,15336,16097
8722,0,14143,20376
8723,1,16092,15830
8724,1,17505,16491
8725,0,15005,16027
8726,0,15189,20096
8727,0,16945,14967
8728,0,18269,17237
8729,1,16697,13898
8730,0,15179,18146
8731,0,14664,16434
8732,1,17375,15550
8733,1,17524,14760
8734,1,18033,16709
8735,1,18880,16190
8736,1,18751,17231
8737,1,16150,16980
8738,0,13769,17916
8739,1,15202,16149
8740,0,14885,18580
8741,0,15847,17099
8742,1,16708,15337
8743,1,17788,16021
8744,1,16988,15383
8745,1,20236,13517
8746,1,16752,17505
8747,1,18318,13872
8748,0,14655,17797
8749,1,14321,17016
8750,0,14434,19037
8751,0,18910,17456
8752,0,15740,16052
8753,0,15428,15919
8754,0,15577,15453
8755,0,17282,18290
8756,1,17009,15888
8757,0,16345,18499
8758,1,16142,17853
8759,0,18839,17695
8760,1,17570,15156
8761,0,15265,17892
8762,1,15581,15934
8763,0,16514,15282
8764,1,16127,15056
8765,1,17831,15598
8766,1,17002,13489
8767,1,16931,15000
8768,1,19267,16598
8769,1,17593,14997
8770,1,16950,15869
8771,0,13829,16352
8772,0,16478,15271
8773,1,16338,15232
8774,1,14972,15238
8775,1,16152,15083
8776,0,17209,15499
8777,0,17084,17184
8778,1,15073,15629
8779,1,17795,18069
8780,0,16404,16958
8781,0,15119,15661
8782,1,17770,16017
8783,0,15212,16930
8784,0,15781,17761
8785,0,15524,16169
8786,1,15473,16647
8787,0,18034,16855
8788,1,16646,15338
8789,0,18185,16845
8790,0,15761,16744
8791,1,16243,15388
8792,0,18909,15886
8793,0,17014,17440
8794,1,18820,16829
8795,1,18257,15108
8796,0,13860,19074
8797,1,14942,15705
8798,0,14056,16185
8799,1,18534,16173
8800,0,16118,17327
8801,1,17135,16089
8802,0,15293,17102
8803,0,15555,17841
8804,1,19907,16828
8805,1,15593,18694
8806,1,16305,15592
8807,1,16344,15236
8808,1,18863,14116
8809,1,18266,15106
8810,0,14528,16905
8811,1,17131,15877
8812,1,19273,13489
8813,1,15555,14536
8814,1,18265,15745
8815,1,15343,14159
8816,1,18631,14542
8817,0,17245,18545
8818,1,17670,17638
8819,1,18100,15410
8820,1,17499,15217
8821,0,16940,17836
8822,1,17960,15087
8823,0,15637,17597
8824,1,18726,16053
8825,1,17244,16153
8826,1,15038,17793
8827,0,17490,18395
8828,0,15970,18016
8829,1,16435,14908
8830,1,17562,15587
8831,0,16786,18525
8832,0,18193,13489
8833,0,16061,16778
8834,0,17517,19084
8835,1,17696,14046
8836,0,15777,18707
8837,0,14494,19784
8838,0,18385,15428
8839,0,15081,15147
8840,1,16702,14989
8841,1,17481,15697
8842,1,16445,16231
8843,0,14387,17601
8844,1,18261,14199
8845,1,20151,15855
8846,1,16232,15913
8847,1,13775,15992
8848,0,14771,15687
8849,1,15538,14556
8851,1,16474,17386
8852,1,19267,14729
8853,0,16367,18128
8854,1,16066,17892
8855,0,14790,16757
8856,0,14417,17401
8857,0,16365,16271
8858,1,16647,16853
8859,0,15058,17646
8861,0,16224,15638
8862,0,16338,16915
8863,1,19557,15177
8864,0,14125,16983
8865,1,15125,15837
8866,0,17297,19823
8867,1,16437,16659
8868,1,15689,17233
8869,1,16281,16154
8870,1,17464,15885
8871,1,19978,14777
8872,1,18142,14462
8873,1,18375,13489
8874,1,16507,16028
8875,1,14988,16081
8876,0,16203,16201
8877,1,16522,14564
8878,0,18306,16408
8879,0,17573,17654
8880,1,17827,14754
8881,0,16182,16502
8882,0,15309,16378
8883,0,15594,15228
8884,1,18340,16441
8885,1,17486,16097
8886,1,16911,18076
8887,0,18107,16105
8888,0,16649,17009
8889,1,18322,14222
8890,0,17366,16737
8891,0,14984,16271
8892,1,18945,15838
8893,0,17851,16800
8894,0,16900,18820
8895,0,14923,16822
8896,0,14790,18741
8897,1,18035,16058
8898,1,17193,16616
8899,1,19536,14084
8900,0,16444,15029
8901,0,13428,20376
8902,1,17564,15532
8903,0,17281,18406
8904,0,15818,15878
8905,0,16208,17864
8906,0,17174,16667
8907,1,17920,15384
8908,1,15882,16901
8909,0,15801,17404
8910,0,18866,15454
8911,0,14056,15959
8912,0,15876,18142
8913,0,15567,15505
8914,0,15979,19435
8915,0,16398,15630
8916,0,15721,16771
8917,0,14206,17633
8918,1,20236,14172
8919,1,17428,15341
8920,1,16879,14826
8921,1,17422,15028
8922,0,15255,15367
8923,0,16978,18690
8924,0,15738,18288
8925,0,17079,16180
8926,1,14761,15055
8927,1,19724,14725
8928,0,17479,15336
8929,1,20236,17169
8930,0,15141,17647
8931,0,15793,14945
8932,1,15653,17679
8933,1,15836,15023
8934,1,14673,14783
8935,1,18270,15136
8937,0,15820,15780
8938,1,16583,15622
8939,1,18558,14600
8940,1,17477,15663
8941,1,14935,18404
8942,1,19203,15655
8943,1,16701,15819
8944,0,17529,15999
8945,0,15264,18476
8946,0,17403,15885
8947,1,15500,16506
8948,0,13428,16003
8949,1,17780,14610
8950,1,15632,17454
8951,1,16230,16956
8952,1,15346,14004
8953,0,15718,14254
8954,1,17620,15233
8955,0,14958,19587
8956,0,14025,16871
8957,1,15656,15571
8958,0,17155,20376
8959,1,16595,15736
8960,1,17283,17711
8961,0,15388,19492
8962,0,17797,17443
8963,1,17170,16211
8964,1,16729,14759
8965,0,17424,18042
8966,0,16912,16806
8968,0,16062,16023
8969,1,17440,15073
8970,0,15273,17384
8971,1,16571,17099
8972,1,19204,14780
8973,0,15210,14948
8974,0,17190,16413
8975,0,16839,16371
8976,0,14552,17960
8977,1,19359,14935
8978,1,16043,16119
8979,0,15723,20376
8980,0,17924,17054
8981,1,15833,14929
8982,1,16691,14877
8983,0,15301,15135
8984,0,16132,17343
8985,0,17513,15572
8986,1,17108,16118
8987,1,17178,14564
8988,0,14511,14853
8989,0,13428,19333
8990,1,17107,18768
8991,0,14731,20376
8992,0,14937,17538
8993,0,13428,16926
8994,1,19684,15764
8995,0,15461,17373
8996,1,14700,14497
8997,0,17026,17009
8998,1,15357,14084
8999,1,17498,16475
9000,0,15140,18511
9001,1,16398,15943
9002,1,16972,16081
9003,1,17777,14416
9004,1,16184,13489
9005,0,14085,17888
9006,0,13944,17123
9007,1,16730,15817
9008,0,14507,16835
9009,0,14327,17719
9010,0,17048,16877
9011,0,16103,14984
9013,1,18122,15927
9014,1,17166,18196
9015,0,15079,14472
9016,1,18766,16423
9017,0,13802,17979
9018,1,16044,14821
9019,0,14535,20376
9020,0,16936,17801
9021,0,16082,17056
9022,1,18346,14892
9023,1,19437,18891
9024,0,16145,17725
9025,1,16600,14775
9026,0,17944,17043
9027,1,14439,17874
9028,1,15008,18696
9029,0,15262,16295
9030,1,16305,14358
9031,0,13908,18469
9032,0,17554,14299
9033,0,15543,18876
9034,1,17519,14247
9035,1,17788,16133
9036,1,17261,17373
9037,0,16313,16533
9038,0,13428,17312
9039,0,16003,17518
9040,0,15472,17323
9041,1,16697,16096
9042,1,17065,16187
9043,0,15374,14969
9044,1,17882,16215
9045,1,17803,15606
9046,0,16548,19323
9047,1,19433,14950
9048,1,17790,15953
9049,0,14719,17036
9050,0,16418,17935
9051,0,16566,16984
9052,1,20236,15051
9053,0,18524,18439
9054,1,17507,14717
9055,0,16774,16474
9056,0,15527,16091
9057,0,14154,17751
9058,1,14783,16786
9059,1,18070,16807
9060,0,15689,16497
9061,0,17090,16101
9062,0,14524,17051
9063,0,15496,13937
9064,1,17972,15517
9065,0,15124,17712
9066,1,16784,15792
9067,0,14157,18105
9068,1,19296,15685
9069,1,20236,13983
9070,1,18734,16379
9071,1,17914,14504
9072,1,17892,16875
9073,1,19969,13489
9074,0,16250,17747
9075,0,15850,15821
9076,0,16505,15395
9077,0,18741,15294
9078,0,17051,17581
9079,1,18936,14138
9080,0,15551,15810
9081,0,16455,16866
9082,0,17357,17667
9083,0,16293,15364
9084,1,16541,14973
9085,1,19477,14378
9086,1,16331,16793
9087,0,16115,19147
9088,0,16575,16709
9089,0,15161,15267
9090,0,15097,16068
9091,0,16514,17108
9092,1,19770,14650
9093,1,17915,15952
9094,1,16450,16154
9095,0,16007,14806
9096,0,16552,16218
9097,0,15750,15491
9098,1,17162,14127
9099,0,17743,18966
9100,0,15527,14902
9101,0,15585,17602
9102,1,17026,14587
9103,1,16149,16698
9104,0,13728,17403
9105,1,18003,14969
9106,1,16497,15710
9107,0,17666,16820
9108,1,16711,17638
9109,0,15414,16013
9111,0,15207,20376
9113,1,16683,14855
9114,1,17215,16891
9115,0,17177,19062
9116,0,17682,16958
9117,0,16744,17389
9118,0,17812,15258
9119,0,14971,16361
9120,0,17432,17831
9121,1,15341,15426
9122,1,17357,13489
9123,0,14747,16103
9124,0,15368,15297
9125,1,15931,15538
9126,0,17188,16379
9127,1,17737,16611
9128,1,15024,16267
9129,1,19659,15914
9130,0,17562,16293
9131,0,14527,18794
9132,0,14509,16258
9133,1,18650,14522
9134,1,15818,15162
9135,0,15550,16874
9136,0,16655,15864
9137,1,14790,17865
9138,1,17755,14891
9139,1,17973,15935
9140,0,14566,16627
9141,1,15983,15439
9142,0,15655,16348
9143,1,17840,14793
9144,0,16018,16617
9145,1,13719,16966
9146,1,17633,15930
9147,1,17552,16363
9148,1,20236,16812
9149,1,14558,17122
9150,0,15080,15481
9151,1,19621,13489
9152,1,15970,15946
9153,0,15581,16041
9154,1,20236,14310
9155,1,17352,15389
9156,1,15289,16330
9157,1,17819,14840
9158,1,16723,15234
9159,0,17857,15483
9160,0,16940,15417
9161,0,17059,16082
9162,0,15593,16009
9163,1,17074,16555
9164,1,16466,16407
9165,1,19082,14777
9166,1,16961,16994
9167,0,16864,15990
9168,0,14988,17812
9169,1,18886,18041
9170,1,15223,15936
9171,1,15947,15545
9172,0,14473,16958
9173,0,17214,15468
9174,0,14515,18667
9175,0,15463,17309
9176,0,15032,19513
9177,0,14979,19665
9178,0,13863,15199
9179,1,15736,13624
9180,0,15978,15523
9181,0,18400,15654
9182,0,15573,20246
9183,0,15520,17469
9184,0,13428,17448
9185,1,17687,15528
9186,1,17663,17647
9187,0,16108,17809
9188,1,14697,15477
9189,0,15106,17899
9190,0,16175,14749
9191,1,18787,16911
9192,1,17460,15122
9193,0,16835,16229
9194,0,17351,18131
9195,1,16412,15201
9196,1,15040,17004
9197,0,16293,15287
9198,0,16249,15805
9199,1,15312,16273
9200,1,16432,14628
9201,1,18122,15426
9202,0,16223,16828
9203,0,16326,17440
9204,0,13561,15519
9205,1,15897,16350
9206,0,16005,17210
9207,0,15907,16300
9208,0,17440,14018
9209,0,14257,17491
9210,0,15723,20030
9211,0,14817,18081
9212,0,14713,15101
9213,0,16319,16267
9214,0,18294,17236
9215,0,14415,17920
9216,0,17634,15603
9217,1,17062,14626
9218,0,19098,17329
9219,0,17237,18370
9220,1,18093,16229
9221,0,16276,16003
9222,1,16471,15021
9223,0,15246,19616
9224,1,18656,14895
9225,1,16951,15610
9226,1,17830,16531
9227,0,16886,18993
9228,0,16122,15737
9229,1,19367,14860
9230,1,20027,13489
9232,1,15118,15887
9233,1,16195,13941
9234,1,15423,14724
9235,0,18174,14932
9236,1,16649,15114
9237,1,16818,16959
9238,0,15829,19396
9239,0,15604,16161
9240,1,14927,17524
9241,1,16247,17067
9242,1,20070,15835
9243,0,16166,15986
9244,0,15630,16722
9245,1,18744,15886
9246,0,15815,18049
9247,1,16246,17012
9248,0,15701,16363
9249,0,16024,18394
9250,0,15539,19850
9251,1,19038,14948
9252,1,14492,17320
9253,0,15193,17003
9254,0,13428,18330
9255,1,14832,15028
9256,1,17664,14718
9257,1,17046,16739
9258,0,15984,14068
9259,1,18748,17536
9260,1,16733,14832
9261,0,15417,19449
9262,0,18302,15685
9263,1,15471,15722
9264,1,16612,15518
9265,1,16601,15366
9266,1,18159,13489
9267,0,14690,20116
9268,1,16963,14354
9269,0,16116,16205
9270,0,15341,18929
9271,0,14177,16292
9272,0,17308,15719
9273,0,15758,15130
9274,0,17275,17879
9275,0,16505,18366
9276,0,18093,15319
9277,0,15939,17262
9278,0,14457,15289
9279,1,20236,15502
9280,1,16688,13628
9281,0,14873,17177
9282,0,15259,16655
9283,1,18096,14358
9284,1,16153,14969
9285,1,19036,16690
9286,0,17788,18063
9287,1,16532,14974
9288,0,15742,16492
9289,1,15960,14481
9290,0,16132,17982
9291,0,17350,16730
9292,0,13875,17741
9293,1,14969,13880
9294,1,17195,16368
9295,0,15347,16721
9296,1,18290,14347
9297,0,16176,15633
9298,0,16148,17254
9299,1,15612,16623
9300,1,16104,15065
9301,0,15372,18988
9302,0,15694,15477
9303,1,17578,15937
9304,1,18436,16446
9305,0,16620,16347
9306,0,16419,14425
9307,1,16384,15625
9308,0,15330,17435
9309,1,19008,14689
9310,0,16238,15810
9311,1,16094,15138
9312,0,15099,20305
9313,0,14143,20034
9314,0,14385,18798
9315,0,14725,16405
9316,0,16543,16351
9317,0,14505,15688
9318,0,16681,15278
9319,0,15844,15995
9320,1,15843,15463
9321,1,17913,14460
9322,0,15057,18500
9323,1,14630,16797
9324,1,16156,16004
9325,0,13428,16411
9326,0,16042,16278
9327,1,15420,17598
9328,0,15080,16347
9329,1,15766,16801
9330,1,20236,16000
9331,0,13428,18853
9332,1,17712,15342
9333,1,18866,14874
9334,1,19035,16296
9335,1,15292,17805
9336,1,15082,13693
9337,1,15818,17310
9338,0,18145,18284
9339,1,15934,14991
9340,1,17846,15421
9341,1,17025,15897
9342,0,17598,16218
9343,0,16220,15532
9344,0,18395,15462
9345,0,15727,18194
9346,1,15832,15077
9347,1,18549,14171
9348,0,16589,17891
9349,1,14945,15090
9350,1,19279,14974
9351,1,15871,19033
9352,1,18790,17064
9353,0,16616,16266
9354,1,15701,18461
9355,0,17556,16751
9356,0,13591,17345
9357,1,17637,15421
9358,1,17047,13912
9359,0,17821,15966
9360,0,15694,16145
9361,0,16640,18579
9362,1,16235,15651
9363,0,14423,17334
9364,0,15911,16105
9365,0,14232,17314
9366,0,15429,16909
9367,0,14349,16638
9368,1,17877,18797
9369,1,15968,17880
9370,1,17931,18477
9371,0,17082,16894
9372,0,17147,17289
9373,1,18338,15284
9374,0,15367,17939
9375,1,14408,15555
9376,1,14991,15265
9377,1,16144,13907
9378,0,15186,17852
9379,1,17072,15290
9380,0,15381,17926
9381,1,13610,15427
9382,1,16535,16092
9383,0,15145,18617
9384,0,15686,18280
9385,1,17379,16241
9386,0,18051,20275
9387,1,16075,15478
9388,1,14854,15484
9389,1,15770,15101
9390,1,16308,17772
9391,0,15008,15045
9392,1,15238,15957
9393,1,15534,16017
9394,0,16707,16871
9395,0,17200,15934
9396,0,14830,19129
9397,1,16620,15464
9398,1,17611,13733
9399,1,17908,16191
9400,1,17791,15754
9401,0,15509,16607
9402,1,16304,17098
9403,0,16594,15983
9404,0,14732,17481
9405,1,17149,17566
9406,1,18408,14289
9407,0,14211,17262
9408,1,15698,16149
9409,0,15956,16872
9410,1,20236,13489
9412,0,15900,16588
9413,0,15690,18492
9414,1,17018,15522
9415,1,19639,16861
9416,1,16019,16631
9417,0,14525,17732
9418,0,14931,17629
9419,1,20236,13619
9420,1,14895,14122
9421,0,14584,19372
9422,1,15757,15154
9423,0,16477,16042
9424,0,15048,14664
9425,1,17197,14849
9426,0,16956,16642
9427,0,14958,20047
9428,0,17006,18688
9429,1,19866,16738
9430,0,15720,17582
9431,0,17938,19353
9432,0,17197,16072
9433,1,14343,17392
9434,0,14485,15907
9435,1,17671,15536
9436,0,15430,18193
9437,0,15072,16319
9438,0,13815,18713
9439,0,17080,17838
9440,1,17103,14622
9441,0,18312,17062
9442,1,15924,14963
9443,0,15122,16862
9444,0,18361,16830
9445,1,15888,16097
9446,0,15717,16363
9447,1,19153,15150
9448,1,17530,15467
9449,1,18389,13489
9450,0,17381,14992
9451,1,15091,16607
9452,0,15097,17672
9453,1,16272,14801
9454,1,16618,17320
9455,0,14826,16461
9456,1,19354,13892
9457,1,17380,14765
9458,1,16952,16162
9459,1,16316,15123
9460,0,13608,18393
9461,0,16227,19282
9462,1,16285,17940
9463,1,19407,18148
9464,0,17208,17945
9465,0,15915,16170
9466,1,19012,16818
9467,1,20236,15616
9468,0,16051,16341
9469,0,16380,16495
9470,0,15420,16054
9471,1,18320,14859
9472,1,16604,15737
9473,0,15610,15825
9474,0,17403,15888
9475,1,16030,16144
9476,0,14756,16698
9477,0,14156,18062
9478,0,16927,17425
9479,1,17365,15157
9480,1,15226,16893
9481,0,17123,16013
9482,0,14663,16647
9483,0,17897,16205
9484,0,13428,19128
9485,0,15928,15122
9486,0,15111,18731
9487,1,17101,14045
9488,1,17194,14632
9489,1,16565,15741
9490,0,16943,18017
9491,1,17568,15593
9492,0,17250,17164
9493,1,16559,14631
9494,0,14351,15333
9495,0,14735,16486
9496,1,18070,14242
9497,0,15449,15026
9498,1,17581,15742
9499,0,15505,16380
9500,1,16873,16498
9501,0,14755,18850
9502,1,18081,15808
9503,1,15791,17683
9504,0,13480,16617
9505,1,17946,15545
9506,1,17754,17462
9507,1,16172,17632
9508,0,14828,15335
9510,1,15521,16600
9511,1,16198,14325
9512,0,13428,17721
9513,1,16065,14743
9514,1,16940,16374
9515,0,17655,17789
9516,0,16707,17431
9517,0,15214,18923
9518,1,19835,15160
9519,1,14289,15511
9520,0,16846,14359
9521,0,15488,20346
9522,1,16855,18533
9523,1,16660,15875
9524,0,18611,15792
9525,0,18233,17870
9526,0,16616,15686
9527,1,16107,16728
9528,1,16674,16563
9529,1,16671,14027
9530,1,17261,15557
9531,1,16886,14005
9532,0,18226,17163
9533,1,18136,17487
9534,0,14712,14844
9535,1,16420,17670
9536,1,17678,18891
9537,0,17126,15740
9538,0,15001,20121
9539,0,15416,17635
9540,0,15177,17576
9541,0,15853,15833
9542,0,17513,16679
9543,0,16345,17553
9544,0,14826,17733
9545,0,16440,17075
9546,1,16571,14822
9547,0,15928,18688
9548,0,17759,18454
9549,1,13995,15166
9550,1,16607,17608
9551,1,20236,15019
9552,0,14114,17177
9553,1,18704,14787
9554,1,18236,14650
9555,0,15437,17642
9556,0,15842,19414
9557,1,16476,15580
9558,1,17075,16676
9559,1,18327,15347
9560,0,15432,17660
9561,0,14510,15966
9562,0,14426,17135
9563,1,19632,14984
9564,1,17923,17960
9565,1,16297,14525
9566,1,20026,13489
9567,0,15926,16225
9568,1,15579,17806
9569,1,15270,16699
9570,0,15994,18513
9571,0,16064,14947
9572,1,16796,16096
9573,1,15553,16530
9574,0,14838,20376
9575,1,15506,15660
9576,0,16531,17645
9577,0,16000,18111
9578,0,16281,18363
9579,1,17442,17289
9580,1,18692,15862
9581,1,17028,15267
9582,0,13787,15940
9583,1,17956,13489
9584,0,15476,16257
9585,1,15875,15420
9586,1,17030,17523
9587,0,14719,17137
9588,1,17617,17376
9589,0,16457,15434
9590,0,15885,15960
9591,1,19107,15308
9592,1,16507,15393
9593,1,16538,14953
9594,0,15067,18035
9595,0,16571,18195
9596,0,16530,17877
9597,1,16239,16203
9598,0,16624,16509
9599,0,15890,19170
9600,1,18957,16115
9601,1,18307,15084
9602,1,16394,14947
9603,1,15096,17579
9604,1,15200,14538
9605,1,14684,16896
9606,1,16228,16640
9607,1,18101,16456
9609,0,13933,16148
9610,1,19497,15886
9611,1,15236,15533
9612,0,16700,14772
9613,1,16506,13843
9614,1,16482,15396
9615,1,15694,14930
9616,1,16276,17492
9617,0,18331,19903
9618,1,17347,14800
9619,0,15090,17021
9620,1,17799,18132
9621,0,15694,19225
9622,1,17269,13844
9623,1,16662,16043
9624,0,17292,17981
9625,0,14772,17167
9626,0,15157,16239
9627,1,16124,16591
9628,1,17881,14746
9629,1,17676,16467
9630,0,15809,17271
9631,0,16960,17020
9632,0,15372,15378
9633,0,16527,16760
9634,1,17774,13542
9635,1,16074,16357
9636,0,15612,14094
9637,0,16759,20376
9638,0,14911,15135
9639,1,16980,17033
9640,0,15776,14807
9641,0,14961,17051
9642,1,16031,15344
9643,1,16313,16465
9644,0,15964,16032
9645,1,20236,18173
9646,0,17415,14624
9647,0,16878,19514
9648,1,15901,15577
9649,1,16040,16612
9650,1,18140,15347
9651,1,17229,16875
9652,1,15916,15843
9653,0,15452,16491
9654,1,15999,17188
9655,0,14399,18055
9656,0,13449,17806
