,gameid,bluewins,bluegolddiff,blueexperiencediff,bluegoldpermin,bluetotalexperience,bteamtotminionsdiff,blaneminions_diff,bluetotalgold
7831,4526275078,1,3973,3481,1803.8,19458,63,45,18038
7832,4510818767,0,-2528,-2509,1625.6,17776,22,27,16256
7833,4488597120,1,636,-419,1658.9,18101,0,23,16589
7834,4472940975,0,993,872,1525.8,18398,-15,-2,15258
7835,4526284156,1,-246,-1064,1648.1,17470,16,3,16481
7836,4501534072,0,-125,-637,1591.3,17268,-19,-37,15913
7837,4514010744,1,1766,719,1616.2,17887,48,42,16162
7838,4508174321,1,1811,875,1726.4,18035,13,28,17264
7839,4446018252,0,-418,-1320,1670.0,17519,11,17,16700
7840,4513214208,0,-38,281,1633.7,17367,7,5,16337
7841,4525996242,1,-2878,-1184,1579.0,17533,-23,-26,15790
7842,4513138341,1,-703,-653,1597.0,17837,-3,-4,15970
7843,4520994521,0,-1957,-354,1493.3,18353,-19,-7,14933
7844,4483840254,1,1982,2243,1806.0,19784,43,35,18060
7845,4457455707,0,-2642,-2116,1473.2,16524,-28,-19,14732
7846,4473463200,1,2393,725,1712.1,18545,59,48,17121
7847,4506223983,1,3002,1582,1891.3,17351,54,59,18913
7848,4518849828,1,1346,849,1723.7,18352,-30,-45,17237
7849,4458793394,0,-6200,-3576,1326.5,15753,-47,-53,13265
7850,4524969913,1,7166,4491,2102.0,21002,79,44,21020
7851,4475174876,0,2199,459,1732.0,18039,-29,-24,17320
7852,4477872277,1,-1022,-1301,1558.6,17198,-5,-11,15586
7853,4455474376,0,931,740,1720.8,20217,7,9,17208
7854,4518019885,0,-6225,-3975,1328.2,16226,-26,-32,13282
7855,4520985239,0,-3638,-3337,1555.5,17008,-18,-5,15555
7856,4525324853,1,1903,4023,1700.8,19831,89,73,17008
7857,4504703717,0,-513,-1056,1605.0,17391,-30,-44,16050
7858,4510904711,0,257,1183,1683.0,18264,15,23,16830
7859,4492423421,1,-633,-1089,1637.0,17433,-15,14,16370
7860,4458785938,0,-3151,-3729,1485.1,16367,-4,-24,14851
7861,4520732095,0,-1931,-1572,1532.5,17018,-28,-5,15325
7862,4460077928,1,607,1293,1838.5,19948,13,8,18385
7863,4518093689,0,-3510,-3014,1407.4,16376,-66,-63,14074
7864,4501370502,0,1063,-125,1629.9,18568,30,23,16299
7865,4512954515,0,60,-325,1664.4,17295,15,9,16644
7866,4519014512,0,639,-401,1699.7,17893,-13,-5,16997
7867,4522561277,0,960,39,1536.0,18355,17,14,15360
7868,4458533375,1,3332,1330,1714.1,18486,0,12,17141
7869,4472632367,1,2689,1875,1788.2,19474,40,15,17882
7870,4507922418,0,-30,1414,1834.2,19368,45,26,18342
7871,4477117307,0,-2343,-2231,1525.1,18342,-86,-41,15251
7872,4526116329,1,2501,2231,1769.3,18557,63,75,17693
7873,4456005306,0,-2109,-335,1538.5,17267,3,-7,15385
7874,4527144982,1,2588,1353,1754.9,19400,51,47,17549
7875,4525573622,0,-4085,-3256,1514.8,16861,-25,-1,15148
7876,4513250819,0,-369,-379,1755.8,18661,10,-14,17558
7877,4525210320,0,1359,132,1698.9,18073,-7,3,16989
7878,4526332479,1,3559,3296,1878.6,19353,41,57,18786
7879,4526360728,0,-1269,-1991,1518.8,17740,-19,-19,15188
7880,4459678917,1,-2195,-291,1552.0,18045,-32,-56,15520
7881,4489870800,1,4988,3720,2087.6,21016,19,14,20876
7882,4505884702,1,2714,2819,1705.9,18997,73,59,17059
7883,4478623490,0,-1052,-1064,1676.0,17857,-44,-25,16760
7884,4474736524,0,-3251,-2143,1466.0,17265,-40,-31,14660
7885,4456404061,0,-264,550,1551.0,17367,-18,0,15510
7886,4476661936,0,-2191,-1391,1689.7,15328,-39,-26,16897
7887,4526071907,0,1297,564,1686.1,18373,-15,-3,16861
7888,4526732497,1,2691,2052,1844.5,19242,17,13,18445
7889,4526899481,0,-2713,-1456,1577.7,18203,-7,2,15777
7890,4499966434,0,2748,2277,1828.4,19460,11,13,18284
7891,4519077677,0,-537,29,1704.7,17725,-21,-15,17047
7892,4494870999,1,4027,3285,1760.6,20053,19,9,17606
7893,4526855429,0,705,1616,1744.7,17850,41,22,17447
7894,4515231916,0,-4038,-2854,1378.9,16947,-29,-42,13789
7895,4520362775,0,524,478,1855.7,18792,-27,-21,18557
7896,4525318009,0,40,-731,1556.8,17520,15,35,15568
7897,4449209158,0,1291,20,1732.7,18807,-25,10,17327
7898,4510530243,0,72,-81,1611.0,17501,-32,-11,16110
7899,4503029657,1,1287,440,1820.9,16955,-14,2,18209
7900,4483768232,1,1299,-918,1602.3,17244,44,34,16023
7901,4525862363,1,1218,1150,1768.5,19338,3,5,17685
7902,4467871886,1,-1380,326,1480.3,17318,-7,-25,14803
7903,4477725637,0,-1275,-551,1565.6,16252,-9,-7,15656
7904,4526149892,1,5664,6002,1915.4,20112,110,79,19154
7905,4520855918,1,2186,1698,1748.3,18777,-14,-9,17483
7906,4478269360,0,-2286,-2574,1459.8,17033,-11,-10,14598
7907,4514407181,0,-769,-217,1608.8,17857,3,3,16088
7908,4527127761,1,650,128,1581.2,17970,16,43,15812
7909,4445960695,1,970,748,1603.0,19449,26,22,16030
7910,4410120147,0,-1856,-1804,1578.7,18200,-17,5,15787
7911,4481252753,1,1872,1869,1787.0,18803,-39,-48,17870
7912,4463020828,1,1880,1473,1787.5,17882,-11,15,17875
7913,4512764436,1,1652,701,1652.3,18018,-34,-43,16523
7914,4476704273,1,-1348,-407,1618.0,18710,-4,-11,16180
7915,4484971945,0,-102,363,1744.8,17864,38,24,17448
7916,4479146684,0,-4130,-2849,1449.3,15935,-15,-16,14493
7917,4521281559,1,1383,1273,1780.7,17661,7,25,17807
7918,4525625887,0,-1787,-608,1500.1,18001,-50,-51,15001
7919,4471757577,1,3522,1442,1898.4,18355,46,60,18984
7920,4525306254,0,-449,-1347,1652.8,17624,-30,-23,16528
7921,4521009917,0,-1756,-985,1502.0,17488,-39,-51,15020
7922,4508074072,0,-3849,-2159,1365.7,16618,-25,-15,13657
7923,4527469441,1,1121,933,1767.2,18962,-6,7,17672
7924,4527033024,1,4882,2658,1950.8,19814,16,14,19508
7925,4525985539,1,2945,2019,1859.0,18992,7,13,18590
7926,4527084361,1,1006,820,1726.0,16577,-8,-17,17260
7927,4516329473,1,1287,603,1609.5,18658,17,13,16095
7928,4525363393,0,-1817,-1035,1538.4,17460,-33,-29,15384
7929,4489475573,1,733,675,1879.5,19236,27,18,18795
7930,4527500964,1,2413,2163,1773.7,18648,73,45,17737
7931,4495332793,0,-1093,-1572,1419.1,16725,-37,-32,14191
7932,4527238809,0,-3666,-2993,1455.7,15691,-66,-66,14557
7933,4505403710,0,1569,664,1673.9,17995,-11,-21,16739
7934,4469108094,0,-4403,-3750,1523.0,16550,-55,-73,15230
7935,4508327940,0,-189,-1118,1660.0,18188,29,43,16600
7936,4472981807,0,-2156,-1052,1624.0,16610,48,42,16240
7937,4486431159,1,4371,3099,1872.2,19399,-7,-12,18722
7938,4453493719,0,77,630,1564.0,18748,-1,-2,15640
7939,4527368569,1,1938,738,1794.0,19767,-1,21,17940
7940,4477116393,0,-58,-1047,1641.4,18297,3,3,16414
7941,4486569835,0,-2723,-1062,1420.7,16373,-8,3,14207
7942,4522493624,1,1411,1163,1673.7,18903,64,63,16737
7943,4524785732,0,-2998,-3331,1467.2,16566,-9,-17,14672
7944,4505637581,1,97,-1064,1536.0,17742,-5,8,15360
7945,4527309087,1,1395,1943,1779.5,19039,12,15,17795
7946,4448051945,1,2438,1105,1689.6,18664,37,35,16896
7947,4470529446,0,-925,-360,1618.2,18355,-21,4,16182
7948,4527571899,1,679,211,1772.9,17260,13,-2,17729
7949,4523059418,0,1050,-1270,1755.2,18284,23,30,17552
7950,4526202382,1,392,866,1649.1,19790,-20,-27,16491
7951,4478385556,0,24,483,1764.3,18331,85,68,17643
7952,4470670940,1,266,1738,1624.7,19667,-1,5,16247
7953,4471257254,1,1396,89,1707.2,16658,-6,13,17072
7954,4512326355,1,3807,1849,1888.2,18137,24,15,18882
7955,4486653289,0,-1127,-843,1452.0,17410,-48,-52,14520
7956,4470054451,1,3823,3324,1837.4,20120,54,53,18374
7957,4518536187,0,32,822,1607.3,17592,4,4,16073
7958,4455236483,1,1306,431,1644.8,18932,-15,-14,16448
7959,4512745203,1,1618,514,1882.1,18407,24,22,18821
7960,4510669368,0,-2854,-2798,1548.5,17138,-32,-32,15485
7961,4526763714,0,-1417,860,1512.9,16869,32,22,15129
7962,4509431261,1,1320,-178,1632.9,17600,-13,-13,16329
7963,4477413718,1,2954,3730,1680.7,19976,68,86,16807
7964,4515934716,1,2460,498,2033.0,18408,11,29,20330
7965,4525352224,1,132,-28,1666.6,17512,-32,-52,16666
7966,4513354940,1,2276,1630,1694.6,17723,66,53,16946
7967,4484592953,1,1586,2622,1702.8,19169,28,33,17028
7968,4466193418,0,-418,60,1668.6,19183,-36,-33,16686
7969,4526460873,1,-1449,-539,1499.3,16922,-26,-32,14993
7970,4495515321,1,-663,-413,1465.4,17393,-58,-47,14654
7971,4451773620,1,-339,-1529,1557.0,17440,-40,-12,15570
7972,4519198030,1,-597,-1198,1717.8,18476,-45,-37,17178
7973,4503283064,0,-2671,-1258,1433.3,17362,-9,-2,14333
7974,4465543181,0,-2889,-2882,1445.3,17152,23,28,14453
7975,4521774958,1,-1111,679,1593.2,17831,51,47,15932
7976,4512943729,0,-1972,-717,1510.1,18480,-37,-37,15101
7977,4456258019,0,1457,715,1662.8,18812,26,8,16628
7978,4503866171,0,-2566,-2224,1499.7,16588,5,1,14997
7979,4469416246,1,563,442,1766.4,18757,30,14,17664
7980,4500754839,1,-2924,-1587,1508.2,17691,-16,-5,15082
7981,4526467348,0,-2935,-1462,1696.4,18163,-30,-21,16964
7982,4522860957,1,1671,1072,1699.9,17880,5,22,16999
7983,4297209068,1,282,399,1662.1,17333,-5,4,16621
7984,4452292260,1,-896,-661,1706.0,17118,-35,-21,17060
7985,4449428423,0,-2993,-2494,1475.8,15950,0,-13,14758
7986,4473438026,1,1810,1012,1711.7,18326,3,-7,17117
7987,4488784073,1,-2461,-1828,1641.3,17648,-36,-19,16413
7988,4438230274,0,-1620,-1431,1444.8,15930,-8,5,14448
7989,4492561443,1,2375,2688,1677.8,18893,0,12,16778
7990,4457538787,0,-618,-413,1449.4,18008,-14,-3,14494
7991,4486823240,1,2253,2082,1826.7,19241,41,48,18267
7992,4521965130,0,2821,2754,1644.0,18417,11,5,16440
7993,4484601181,1,1716,1837,1739.0,19016,14,-14,17390
7994,4470363141,1,501,-495,1703.5,18588,28,28,17035
7995,4505505523,0,-2830,-2212,1719.8,15293,-34,-18,17198
7996,4526153369,1,3140,1824,1743.0,18040,-22,-18,17430
7997,4423131691,0,-1152,-1535,1532.0,16960,-24,-8,15320
7998,4497452611,0,-704,-193,1534.7,17612,9,23,15347
7999,4471981120,1,2621,2483,1800.2,19391,-4,4,18002
8000,4480094113,0,-2529,-1607,1790.1,16538,-28,-34,17901
8001,4387774615,0,-1099,-396,1420.5,18034,-34,-39,14205
8002,4515363790,0,-3147,-3323,1377.2,14954,-71,-45,13772
8003,4526222193,1,3142,2037,1723.1,19272,30,-8,17231
8004,4447414095,0,-1231,496,1598.3,19337,22,32,15983
8005,4504974041,0,-1991,-1055,1465.1,18301,-44,-7,14651
8006,4442091575,1,4250,3916,1878.9,20433,-9,8,18789
8007,4516515397,0,-3683,-3420,1548.5,16784,-35,4,15485
8008,4505187643,1,3313,1465,1799.2,18842,-6,-5,17992
8009,4526183369,1,2117,180,1882.8,18186,-6,-12,18828
8010,4467235457,0,-3268,-3888,1479.7,17124,-40,-6,14797
8011,4469904395,1,-629,-209,1552.4,17843,39,36,15524
8012,4461601023,1,3184,3874,1828.8,20765,43,25,18288
8013,4506975246,0,-890,-1261,1630.4,18344,32,4,16304
8014,4490055696,0,-4646,-3186,1497.4,15389,-38,0,14974
8015,4519220567,0,1937,1019,1659.8,18693,17,17,16598
8016,4522842470,1,15,-2108,1527.3,16349,-28,-27,15273
8017,4448423272,0,-44,673,1551.5,18510,3,4,15515
8018,4509068036,0,3133,2377,1602.4,19005,32,14,16024
8019,4521845032,0,-2450,-2260,1566.7,17592,-29,-27,15667
8020,4515955272,1,1309,657,1845.1,19111,36,20,18451
8021,4519665715,0,-994,266,1635.5,17998,13,-4,16355
8022,4465424033,0,-4199,-3415,1514.0,15933,-13,-23,15140
8023,4505416038,0,1684,1773,1575.5,18468,59,46,15755
8024,4526044508,1,95,772,1630.2,18040,4,7,16302
8025,4480746827,0,-3453,-2582,1382.5,16773,-64,-64,13825
8026,4473157317,0,2432,1875,1672.4,18895,30,8,16724
8027,4512583390,1,2680,1700,1844.2,19414,3,8,18442
8028,4465279641,0,-4178,-1302,1700.8,18223,11,-2,17008
8029,4489477111,1,897,806,1651.3,18334,26,48,16513
8030,4479732841,0,-1232,-1020,1555.4,18372,10,12,15554
8031,4514309689,1,-4112,-2493,1540.0,17541,-36,-4,15400
8032,4527434584,1,2514,1416,1905.2,18439,46,45,19052
8033,4525788631,0,-2088,-2153,1603.9,16635,-13,-3,16039
8034,4527311147,0,-414,-601,1709.3,18357,-8,-10,17093
8035,4469649522,0,-3368,-3384,1544.0,16864,-33,-9,15440
8036,4525620906,1,-539,723,1554.7,18141,18,7,15547
8037,4512919782,0,495,21,1627.5,16968,1,-7,16275
8038,4465354125,1,1794,927,1762.7,19004,12,10,17627
8039,4497742597,0,1459,970,1664.1,18150,12,11,16641
8040,4500293065,1,685,333,1600.9,17605,-77,-58,16009
8041,4517659672,0,-782,-1431,1501.0,16558,-31,-37,15010
8042,4477708439,1,-876,389,1596.9,18868,-22,-33,15969
8043,4475151034,0,-302,-646,1500.7,17469,-16,-16,15007
8044,4526755326,0,-4235,-4926,1449.4,15036,-78,-46,14494
8045,4522799084,1,-316,63,1657.6,18349,-6,6,16576
8046,4495602419,0,-2362,79,1657.5,18524,-45,-43,16575
8047,4527042510,0,3708,2901,1933.9,19966,32,22,19339
8048,4507364977,1,-258,569,1662.1,19387,-21,-19,16621
8049,4526256395,0,-2634,-1282,1430.8,17611,-30,-12,14308
8050,4497764283,0,-3709,-4015,1516.5,16025,-78,-39,15165
8051,4451728013,0,4074,3921,1875.4,20402,8,2,18754
8052,4504012663,0,-26,989,1660.8,18459,40,30,16608
8053,4479907998,0,143,713,1637.5,18026,-37,-45,16375
8054,4502893432,1,-155,-47,1598.7,17964,-17,-24,15987
8055,4466996593,0,302,1420,1702.7,19345,-8,-20,17027
8056,4508032491,0,-1615,-1393,1588.5,16350,-21,-5,15885
8057,4500122994,0,1443,-453,1623.8,18724,20,26,16238
8058,4520714829,0,-1446,-965,1677.8,17640,1,-16,16778
8059,4458639336,0,341,-352,1700.4,19168,29,9,17004
8060,4477499518,1,-120,-393,1766.8,17036,-6,-10,17668
8061,4525234644,1,566,-528,1638.9,18131,-36,-36,16389
8062,4484556262,1,166,-1644,1725.2,15960,-21,-4,17252
8063,4489972241,1,-49,-1803,1785.4,16635,-55,-43,17854
8064,4457517479,0,-2661,-3190,1543.1,17309,-62,-42,15431
8065,4484101947,0,-1522,-1437,1498.5,17710,-27,-29,14985
8066,4452042195,1,1060,1708,1600.8,18674,54,26,16008
8067,4468603101,1,4043,1803,1966.3,19052,32,33,19663
8068,4517973417,1,2699,2575,1693.2,19942,-2,-7,16932
8069,4471426578,1,843,1776,1702.6,18824,5,-8,17026
8070,4458486391,1,2193,2957,1780.3,20184,57,60,17803
8071,4520523189,1,-18,788,1558.2,18842,22,32,15582
8072,4520399524,1,-1352,-2339,1480.8,16826,-39,-38,14808
8073,4452036224,0,-1736,-2692,1649.7,16957,-41,-39,16497
8074,4507431568,1,171,42,1650.3,18377,11,8,16503
8075,4447906863,0,-1711,-1406,1552.2,18255,-37,-19,15522
8076,4522665247,0,-2793,-3416,1737.1,17227,-45,-45,17371
8077,4482844826,0,1549,1179,1772.0,19150,36,20,17720
8078,4485633247,1,2565,1634,1798.1,19233,64,46,17981
8079,4481910360,0,-174,-70,1522.9,16903,-63,-75,15229
8080,4513290700,0,-1029,754,1642.5,18524,-6,-24,16425
8081,4482031505,0,785,-350,1579.0,17238,-37,-32,15790
8082,4501242317,1,3652,1943,1733.9,19573,24,20,17339
8083,4474968452,0,995,-458,1648.7,18146,3,-1,16487
8084,4435131804,1,3703,3118,1792.2,18511,15,18,17922
8085,4492283866,0,-74,-482,1677.8,18459,23,24,16778
8086,4493157099,1,719,387,1806.8,18462,30,1,18068
8087,4464569523,1,1074,52,1736.6,17659,-2,-16,17366
8088,4480246258,1,-3259,-1311,1504.1,17616,-18,-20,15041
8089,4456733355,0,-3704,-4361,1513.5,16444,-80,-47,15135
8090,4512935450,0,-2772,-2957,1608.3,16509,11,11,16083
8091,4507962860,1,2322,1048,1744.6,19285,8,1,17446
8092,4525838366,0,-3304,-1505,1428.4,17853,-23,6,14284
8093,4515795123,1,1393,1671,1758.5,19364,13,6,17585
8094,4510387973,1,2954,2444,1653.7,19213,35,30,16537
8095,4486954946,1,3409,1964,1889.5,18495,71,65,18895
8096,4500400815,0,-5228,-6488,1437.0,15153,-114,-83,14370
8097,4388887551,1,2422,656,1827.4,18252,12,14,18274
8098,4387753545,1,149,-1568,1828.6,16569,-44,-22,18286
8099,4505469911,0,-435,-1431,1635.2,18216,2,-9,16352
8100,4518463006,0,510,921,1754.6,18498,-35,-26,17546
8101,4440655415,0,-2203,-2676,1643.3,18008,12,23,16433
8102,4492408398,1,-304,-1063,1541.4,18476,-6,-5,15414
8103,4515778115,0,648,617,1773.7,18616,23,32,17737
8104,4482606346,0,1365,1563,1757.0,18879,-1,2,17570
8105,4452033699,0,-2550,-1700,1713.1,18470,-19,-16,17131
8106,4525979085,0,1932,168,1723.7,17508,36,44,17237
8107,4503659177,1,1692,1775,1781.4,18465,19,10,17814
8108,4524685045,1,624,1208,1673.8,19296,18,-11,16738
8109,4526080128,1,4024,2465,1809.2,18652,2,1,18092
8110,4513514281,0,-1128,-2710,1652.2,17675,-31,-1,16522
8111,4503065925,1,4135,1375,1805.3,18267,30,36,18053
8112,4447295063,0,4765,3054,1947.5,18887,28,31,19475
8113,4520552197,0,1581,1899,1869.3,19277,7,-1,18693
8114,4449282228,1,1603,1827,1648.8,18632,39,23,16488
8115,4447643884,0,2236,288,1753.1,18252,26,18,17531
8116,4467793261,1,1391,214,1542.2,16988,8,-17,15422
8117,4472758849,0,-1729,-437,1527.6,18400,-31,-36,15276
8118,4493053223,0,614,-322,1739.0,17256,-7,-17,17390
8119,4488128761,0,-1538,-1233,1759.3,17439,-33,-23,17593
8120,4477432389,0,-2116,-1407,1582.0,18253,-17,-20,15820
8121,4524986663,1,2973,1838,1719.8,17495,64,85,17198
8122,4495452428,1,-149,427,1700.0,18009,-7,-21,17000
8123,4437780946,0,-1240,-76,1519.6,18612,-19,-1,15196
8124,4467109109,1,-2651,-1695,1635.8,17640,-20,-12,16358
8125,4527532264,1,-1022,-1200,1746.9,16911,-39,-53,17469
8126,4523862114,1,1643,882,1603.1,17458,2,-7,16031
8127,4505508838,0,760,995,1707.0,18971,29,-7,17070
8128,4520879353,0,-1454,-1276,1478.2,17600,13,34,14782
8129,4439683972,1,1875,2074,1661.0,19266,43,39,16610
8130,4509942464,1,2116,1613,1725.5,18288,27,34,17255
8131,4476872627,0,-1034,-846,1425.9,15830,-45,-27,14259
8132,4461601408,0,-577,-679,1610.0,18918,-45,-14,16100
8133,4465670561,1,6310,5136,1964.1,19614,27,8,19641
8134,4487544750,1,1482,1629,1734.6,18654,4,-3,17346
8135,4526044694,1,787,1089,1600.2,19380,1,-1,16002
8136,4523956111,1,2170,2480,1607.0,19798,22,-4,16070
8137,4500743979,0,-2617,-2322,1422.7,16822,-1,-3,14227
8138,4483174323,1,4058,3407,1871.5,19675,20,-3,18715
8139,4515249145,1,238,368,1737.5,18035,22,10,17375
8140,4472433085,0,-1980,-973,1516.2,18046,-29,-29,15162
8141,4524635959,0,-1137,-982,1557.1,16898,-30,-38,15571
8142,4527297466,1,-124,253,1507.0,17424,14,20,15070
8143,4527291288,1,2246,1265,1872.3,18851,-19,-37,18723
8144,4510540123,0,-978,78,1725.8,18755,-14,7,17258
8145,4466252369,0,-2659,88,1610.3,18747,-32,-37,16103
8146,4487485538,0,-3224,-1270,1470.9,17193,-9,-31,14709
8147,4527461215,0,312,-1396,1712.2,17535,-9,-7,17122
8148,4462009562,0,-2462,-3352,1369.6,16789,-18,-2,13696
8149,4494610937,1,2617,2411,1776.4,19589,21,15,17764
8150,4526117420,1,846,1138,1627.5,19461,11,11,16275
8151,4489477420,1,6450,5057,2012.4,19495,70,25,20124
8152,4527015583,0,-2861,-1651,1577.5,17025,-14,-4,15775
8153,4468265290,1,355,818,1569.3,17206,19,7,15693
8154,4526405689,1,2305,482,1747.9,18923,-15,20,17479
8155,4526061513,1,-359,784,1784.0,19273,14,19,17840
8156,4526999717,0,-3967,-3114,1525.9,15471,-75,-67,15259
8157,4473464467,0,-5182,-3884,1522.5,16104,-67,-59,15225
8158,4487090574,1,2344,1517,1731.2,19125,1,16,17312
8159,4459502847,0,865,1006,1669.6,17832,-7,-14,16696
8160,4467884728,1,-516,-3,1669.0,18319,-9,0,16690
8161,4527229646,0,-38,1167,1622.5,18754,2,-20,16225
8162,4459776671,0,-2510,-4246,1572.0,15834,-72,-37,15720
8163,4527324320,0,-6260,-3364,1373.8,15483,-51,-69,13738
8164,4496739291,1,2953,1980,1824.0,19116,31,62,18240
8165,4494914553,1,1603,1799,1643.9,18635,12,7,16439
8166,4439615787,0,-1454,-1205,1576.1,18196,4,20,15761
8167,4489643108,0,1550,910,1852.9,18459,27,21,18529
8168,4417938039,0,-1065,626,1699.6,18052,25,11,16996
8169,4527181614,1,753,-587,1766.5,17473,15,16,17665
8170,4527208167,1,-877,418,1696.9,18900,-11,-31,16969
8171,4520578411,0,-902,385,1547.4,19351,23,7,15474
8172,4492300291,1,1790,350,1820.4,18154,-38,-43,18204
8173,4500702645,0,1497,717,1716.0,18228,28,23,17160
8174,4412946059,1,2717,2815,1687.6,18664,52,51,16876
8175,4505362087,1,2428,2186,1812.9,19644,21,18,18129
8176,4523866410,1,42,1367,1721.0,19805,1,-12,17210
8177,4453159239,1,-3574,-387,1506.7,16500,-19,-15,15067
8178,4467758598,0,-1008,-717,1501.3,17384,-33,-27,15013
8179,4526476556,1,714,1650,1694.6,19649,24,6,16946
8180,4508690422,1,2239,1539,1840.3,19486,-9,8,18403
8181,4525929245,0,-1909,-1282,1411.5,16918,-22,-30,14115
8182,4491198019,1,305,992,1532.1,18162,46,33,15321
8183,4472346713,0,144,312,1585.0,18559,-28,-22,15850
8184,4526941683,1,789,-175,1570.4,17817,-10,14,15704
8185,4526588067,1,8,-625,1771.6,17963,-57,-33,17716
8186,4525299931,0,-754,-157,1660.4,18077,-5,-8,16604
8187,4468761566,0,-3363,-1920,1480.8,16376,-39,-32,14808
8188,4448346419,1,-510,-837,1592.4,17006,-51,-34,15924
8189,4516154193,0,-1080,-1664,1499.4,16731,-61,-36,14994
8190,4508352698,0,-2191,-1498,1353.3,15497,-12,5,13533
8191,4522564932,1,3274,3262,1831.4,21257,64,62,18314
8192,4522607227,0,149,210,1638.7,18488,43,33,16387
8193,4502563520,0,-317,-27,1562.9,17035,-2,12,15629
8194,4525623661,1,2422,1766,1607.0,18706,58,52,16070
8195,4526492403,0,370,-66,1559.6,18105,21,23,15596
8196,4452102075,1,2312,1175,1701.0,18660,36,30,17010
8197,4526435733,0,-96,277,1743.1,17957,-25,-7,17431
8198,4511865277,0,-2262,-1763,1666.4,17627,5,19,16664
8199,4491791821,0,-4293,-3731,1514.4,16164,-56,-44,15144
8200,4526215462,0,-1085,-1869,1570.3,17085,-33,-34,15703
8201,4410578219,1,2301,667,1806.2,17582,-5,16,18062
8202,4488986123,0,800,-237,1678.7,17483,-30,-28,16787
8203,4447860294,1,2510,2517,1978.5,20587,23,8,19785
8204,4499534463,1,1917,1186,1840.8,19955,33,-3,18408
8205,4484161363,0,-558,-1482,1861.4,18540,-21,-19,18614
8206,4504166210,1,3067,503,1970.4,18253,23,35,19704
8207,4488005635,0,-1201,-919,1528.1,17495,13,1,15281
8208,4525852452,0,-2310,-2290,1325.3,16475,-65,-58,13253
8209,4486701879,0,203,557,1719.2,17774,-28,-45,17192
8210,4527355079,0,117,248,1679.6,18185,-5,11,16796
8211,4475328452,1,2419,1118,1858.2,18084,0,14,18582
8212,4478115052,0,447,919,1709.8,20021,12,23,17098
8213,4481459325,0,-1219,-759,1576.6,17649,-29,-18,15766
8214,4493760439,1,-1371,-1951,1476.7,16754,-23,-42,14767
8215,4494225858,1,3235,1168,1892.9,18674,-51,-71,18929
8216,4465719445,1,2299,1804,1804.6,19739,3,-3,18046
8217,4443967905,0,-1556,-3181,1703.5,17308,-26,-9,17035
8218,4478736587,0,-1323,-1622,1599.2,17572,21,33,15992
8219,4470281902,1,1625,552,1779.1,18244,-1,1,17791
8220,4526285141,1,819,-48,1651.7,17812,-5,1,16517
8221,4485867015,0,-735,-742,1586.3,18126,-49,-53,15863
8222,4511796772,1,2386,395,1677.9,18382,52,64,16779
8223,4445718276,0,-1281,-525,1714.5,18179,-51,-32,17145
